EmployeeID,TotalWorkingHours,Billable_Hours,Hours_off_Duty,Touring_Hours,NoOfProjects,ActualTimeSpent
emp-128,201.5,151.5,21,151.5,2,14
emp-128,254.5,170.5,8,170.5,2,63
emp-128,204.5,143,16,143,1,91
emp-128,210.5,148,0,148,1,119
emp-128,248,179,24,179,1,154
emp-128,195,100,68,100,1,175
emp-128,141,0,14,0,0,0
emp-128,173,0,0,0,0,0
emp-128,209,0,40,0,0,0
emp-128,190,80,0,80,1,7
emp-128,221.5,143,16,143,1,21
emp-128,176,107,36,107,1,42
emp-128,239,123,16,123,2,14
emp-128,122,78,0,78,2,28
emp-129,160,144,16,0,2,70
emp-129,200,200,0,0,2,105
emp-129,160,152,8,0,2,133
emp-129,160,160,0,0,2,161
emp-129,246,144,16,144,1,21
emp-129,208,122,8,122,1,49
emp-129,205,132,37,132,1,70
emp-129,159,10,0,10,1,84
emp-129,279.5,95,0,0,1,7
emp-129,320,200,0,0,1,35
emp-129,363,240,8,0,1,70
emp-129,205,160,0,0,1,98
emp-129,169,124,16,0,2,112
emp-129,80,80,0,0,1,21
emp-130,293,243,8,0,2,70
emp-130,226,204,8,0,2,84
emp-130,239,214,0,0,1,112
emp-130,290,210,38,0,1,147
emp-130,277,243,32,0,1,175
emp-130,192,104,80,0,1,7
emp-130,231.5,210,0,0,1,35
emp-130,250.5,225,0,0,1,70
emp-130,238.5,144.5,0,0,1,21
emp-130,256,201,16,0,1,56
emp-130,193,175,0,0,1,84
emp-130,175.5,126,40,0,1,112
emp-130,93,78,0,0,1,126
emp-131,224,192,8,0,1,77
emp-131,178,136,40,0,1,105
emp-131,175,168,0,0,1,133
emp-131,210,130,75,0,1,168
emp-131,212,166,8,0,1,196
emp-131,210,168,8,0,2,217
emp-131,200,158,16,0,1,42
emp-131,190,46,0,0,1,49
emp-131,140,0,0,0,0,0
emp-131,194,53,12,53,1,21
emp-131,164,122,0,122,2,28
emp-131,176,160,16,160,1,35
emp-131,80,72,8,72,1,49
emp-132,246.5,206,0,206,1,63
emp-132,198.5,158,0,158,1,91
emp-132,184.7999999523,144,0,144,1,119
emp-132,193,180,0,180,1,154
emp-132,168,112,0,112,1,182
emp-132,127,32,8,32,1,189
emp-132,128,0,104,0,0,0
emp-132,157,0,0,0,0,0
emp-132,146,40,0,40,1,0
emp-132,223.5,138.5,0,138.5,2,35
emp-132,202,178,0,178,1,63
emp-132,176,162,0,162,2,77
emp-132,105,87,0,87,1,28
emp-133,265.5,210,8.5,0,1,70
emp-133,226,201,4,6,2,21
emp-133,192,141,0,0,1,49
emp-133,227,117,16,77,3,77
emp-133,208.5,130,48,130,1,35
emp-133,215.5,126,48,126,1,70
emp-133,235,178,0,178,1,98
emp-133,335.5,218,8,218,1,133
emp-133,284,166,0,166,2,140
emp-133,316,216,0,216,1,56
emp-133,230,157,0,157,1,84
emp-133,185,149,16,104,2,105
emp-133,103,88,0,0,1,14
emp-134,260,222,8,0,1,56
emp-134,181,170,8,0,1,84
emp-134,213,209,0,0,1,112
emp-134,250,225,16,0,1,147
emp-134,204.5,144.5,40,0,1,175
emp-134,164.3000000119,98,16,0,3,189
emp-134,172,146,0,0,1,35
emp-134,241,219,0,0,1,70
emp-134,174,160,0,0,1,98
emp-134,243,149,48,0,1,126
emp-134,180,168,8,0,1,161
emp-134,175,145,16,0,1,189
emp-134,96,83,0,0,2,196
emp-135,220,144,47,144,1,63
emp-135,197,136,8,136,1,91
emp-135,191,164,0,164,1,119
emp-135,235,172,34,172,1,154
emp-135,186,140,20,140,1,182
emp-135,162,0,24,0,0,0
emp-135,172,45.5,32,0,1,0
emp-135,244,206.5,4,0,1,35
emp-135,183,165,0,0,1,63
emp-135,217,181,16,0,1,98
emp-135,195,170.5,0,0,1,126
emp-135,204,159.5,16,0,1,154
emp-135,102.5,85,0,0,1,168
emp-136,222.7000007629,192.7000007629,0,0,1,56
emp-136,175,175,0,0,1,84
emp-136,180,180,0,0,1,112
emp-136,241.9999990463,190.2999992371,41.5,0,1,147
emp-136,200.5,153,40,0,1,168
emp-136,166,34,16,0,1,189
emp-136,160,80,0,80,1,7
emp-136,194.2000007629,170.2000007629,0,170.2000007629,1,42
emp-136,157,102,0,102,1,70
emp-136,198.5,130.5,16,130.5,1,105
emp-136,140,72,0,72,1,119
emp-136,164.5,130,32,130,1,21
emp-136,87,82,0,82,1,7
emp-137,226.5,135.5,16,0,4,42
emp-137,166.5,100,8,80,2,14
emp-137,188,162,0,162,1,35
emp-137,228.5,112,17,112,1,70
emp-137,86,0,40,0,0,0
emp-137,20,0,16,0,0,0
emp-137,91.5,72,0,0,1,7
emp-137,251,200,0,0,1,42
emp-137,202,158,0,0,1,70
emp-137,284,201,16,0,1,105
emp-137,214.5,136.5,40,0,1,133
emp-137,235.5,176,16,0,1,161
emp-137,117.5,93.5,0,0,1,175
emp-139,184.5,146.5,8,146.5,2,28
emp-139,188.7999999523,180,0,180,1,56
emp-139,221.5,187,16,187,3,70
emp-139,184,75,48,75,2,119
emp-139,204,172,8,172,2,140
emp-139,206,202,0,202,1,49
emp-139,223,138,80,138,1,70
emp-139,181.5,45,0,45,1,91
emp-139,205.2999999523,65,16,65,2,14
emp-139,170.3999998569,160,0,160,1,42
emp-139,176,160,16,160,2,70
emp-139,112,108,0,108,2,77
emp-141,160,40,8,0,1,28
emp-141,215.5,136,16,136,1,21
emp-141,232,164,36,164,1,56
emp-141,226,152,8,152,1,84
emp-141,229,152,8,152,1,112
emp-141,229,160,0,160,1,140
emp-141,267,197,0,197,1,175
emp-141,188,88,0,88,2,182
emp-141,289,184,16,184,1,49
emp-141,213,120,40,120,1,77
emp-141,246,144,16,144,1,105
emp-141,128,78,4,72,2,119
emp-142,212,172,10,172,1,56
emp-142,187.5,176.5,0,176.5,1,84
emp-142,247,221,12,221,1,119
emp-142,201.5,157.5,8,157.5,1,147
emp-142,170.5,55,20,55,1,161
emp-142,160,0,4,0,0,0
emp-142,211.5,67,15,67,1,7
emp-142,223,201,0,201,1,35
emp-142,265.5,242.5,16,242.5,1,70
emp-142,195,176,0,176,2,98
emp-142,161,137,24,137,2,105
emp-142,101.5,90,0,90,1,42
emp-144,180,0,0,0,0,0
emp-144,223,0,16,0,0,0
emp-144,179,8,37.5,8,1,21
emp-144,178,0,25,0,0,0
emp-144,180,0,9,0,0,0
emp-144,229,24,0,0,1,21
emp-144,175,6,32,0,1,35
emp-144,182,2,17,0,1,0
emp-144,180,0,0,0,0,0
emp-144,91,21,45,3,2,14
emp-144,22,10,8,2,2,28
emp-145,147,0,0,0,0,0
emp-145,155,0,16,0,1,84
emp-145,134,0,45,0,0,0
emp-145,125,0,8,0,0,0
emp-145,129,0,0,0,0,0
emp-145,166,96,0,96,1,14
emp-145,104,0,0,0,0,0
emp-145,182,0,40,0,0,0
emp-145,160,0,0,0,0,0
emp-145,160,0,40,0,0,0
emp-145,80,0,0,0,0,0
emp-146,212.6000013351,180.4000015259,0,180.4000015259,1,42
emp-146,271.5999999046,212.5,26,212.5,1,77
emp-146,211.2000007629,155.7000007629,24,155.7000007629,1,21
emp-146,210.5,178.5,8,178.5,1,49
emp-146,235.099999994,206,0,206,1,77
emp-146,260.7999991775,223.7999992371,0,223.7999992371,1,112
emp-146,209.3000001907,166.5,0,166.5,1,140
emp-146,244.8999998569,113,96,113,2,175
emp-146,236.6999998093,170.5,0,170.5,2,196
emp-146,223.2999998331,159,16,159,1,70
emp-146,94.5,45,0,45,1,77
emp-149,162,137,16,0,1,63
emp-149,183,175,8,0,1,91
emp-149,164,97,3,0,2,119
emp-149,175.5,87,11,0,2,133
emp-149,181,142,0,0,1,21
emp-149,209,178,24,0,1,56
emp-149,172.5,125,24,0,1,84
emp-149,161,69,16,0,1,112
emp-149,84,78,0,0,1,126
emp-151,160,120,8,0,1,77
emp-151,161,72,8,0,1,112
emp-151,160,144,8,0,1,140
emp-151,197,160,0,0,2,147
emp-151,169.5,136,0,0,1,49
emp-151,200,184,16,0,1,84
emp-151,160,160,0,0,1,112
emp-151,160,104,40,0,1,140
emp-151,80,80,0,0,1,154
emp-152,216.5,144.5,8,0,1,21
emp-152,174.5,94.5,8,0,1,7
emp-152,183.5,160,0,0,1,35
emp-152,252.5,220,0,0,1,70
emp-152,202,97,0,0,1,7
emp-152,224,182,8,167,3,21
emp-152,166,161,0,161,1,49
emp-152,176.5,144,16,144,1,77
emp-152,109.5,80,0,80,1,91
emp-153,160,80,32,80,1,49
emp-153,160,0,8,0,0,0
emp-153,160,0,0,0,0,0
emp-153,200,0,0,0,0,0
emp-153,160,0,56,0,0,0
emp-153,200,0,8,0,0,0
emp-153,160,0,0,0,0,0
emp-153,160,144,16,0,1,21
emp-153,80,40,0,0,1,28
emp-156,186.5,127,8,0,1,63
emp-156,161.5,33.5,24,14,2,77
emp-156,166.5,0,0,0,0,0
emp-156,265,178,16,0,1,21
emp-156,230.5,212,0,0,1,49
emp-156,249.5,227.5,16,0,1,84
emp-156,203,200,0,0,1,112
emp-156,199,181.5,15,0,1,140
emp-156,96.5,85.5,0,0,1,154
emp-157,152,120,8,120,1,14
emp-157,160,160,0,160,1,42
emp-157,200,200,0,200,1,77
emp-157,132,0,48,0,0,0
emp-157,96,80,8,0,1,28
emp-157,148,108,3,52,2,49
emp-157,144,38,16,6,2,14
emp-157,80,76,0,0,1,14
emp-158,187,138,8,0,1,49
emp-158,170,90,0,0,1,84
emp-158,221,220,0,0,1,119
emp-158,160,0,0,0,1,126
emp-158,207,71,8,0,1,7
emp-158,169,89,24,82,2,7
emp-158,186,170,16,170,1,35
emp-158,124,108,16,108,1,49
emp-160,136,0,8,0,0,0
emp-160,174,118,0,118,1,14
emp-160,274.5,195.5,8,195.5,1,28
emp-160,212,120,0,120,1,56
emp-160,268,126,64,126,1,84
emp-160,183,63,40,63,1,112
emp-160,182,80,10,80,1,7
emp-160,104,80,0,80,1,21
emp-161,162,162,0,162,1,49
emp-161,180,180,0,180,2,63
emp-161,215,175,0,135,2,42
emp-161,160,120,24,0,1,28
emp-161,217,208,8,16,2,63
emp-161,160,136,24,0,1,91
emp-161,160,144,16,0,1,119
emp-161,80,80,0,0,1,133
emp-162,149,0,8,0,0,0
emp-162,118.5,81,0,81,1,7
emp-162,230,208,0,208,1,42
emp-162,189.5,176.5,0,176.5,1,70
emp-162,220.5,178.5,16,178.5,1,105
emp-162,165,120,40,120,1,126
emp-162,179,163,16,163,1,161
emp-162,80,80,0,80,1,175
emp-163,197,132,0,132,1,49
emp-163,236,199,0,199,1,84
emp-163,181,177,0,177,1,112
emp-163,225,205,0,205,1,147
emp-163,197,179,0,179,1,175
emp-163,163.5,155,0,155,1,203
emp-163,92,92,0,92,1,217
emp-165,202,174,16,0,2,42
emp-165,193,136,0,0,3,77
emp-165,218,125,16,0,2,84
emp-165,180,138,0,0,2,42
emp-165,259,230,24,0,1,49
emp-165,202,186,8,0,1,77
emp-165,182,156,24,0,1,105
emp-165,96,93,0,0,1,119
emp-166,188.2000000477,131.7000000477,8,0,2,49
emp-166,252.5,225,0,0,1,63
emp-166,188,153,8,0,1,91
emp-166,240.5,207,16,0,1,126
emp-166,185,78,8,6,2,7
emp-166,149.5,92,48,0,1,35
emp-166,90.5,71,8,0,2,49
emp-167,170,90,0,0,2,42
emp-167,200,0,40,0,0,0
emp-167,146,0,0,0,0,0
emp-167,160,0,72,0,0,0
emp-167,80,0,0,0,0,0
emp-168,185.5,104.5,0,0,1,14
emp-168,272,267,0,0,1,49
emp-168,161,24,0,0,2,0
emp-168,209,185,16,0,1,35
emp-168,160,144,16,0,1,63
emp-168,163,147,16,0,2,91
emp-168,100,95,0,0,2,98
emp-170,206,174,0,0,1,28
emp-170,198,174,0,0,1,56
emp-170,244,244,0,0,1,91
emp-170,186,186,0,0,1,119
emp-170,160,144,16,0,1,147
emp-170,80,80,0,0,1,161
emp-173,176,135,40,135,2,56
emp-173,223,207,16,207,2,70
emp-173,188,171,0,171,1,70
emp-173,62,0,16,0,0,0
emp-173,66,0,0,0,0,0
emp-174,200,0,0,0,0,0
emp-174,186,186,0,186,1,21
emp-174,202,126,16,126,1,42
emp-174,160,32,0,32,1,0
emp-174,160,128,16,128,1,28
emp-174,80,80,0,80,1,42
emp-175,181,61,0,61,1,35
emp-175,225,7,16,7,1,0
emp-175,174,121,0,121,1,14
emp-175,164,146,16,146,1,42
emp-175,91,80,0,80,1,7
emp-176,175,0,80,0,0,0
emp-176,213.5,0,16,0,0,0
emp-176,164,0,0,0,0,0
emp-176,92.5,0,24,0,0,0
emp-176,52.5,0,0,0,0,0
emp-178,200,104,16,0,2,14
emp-178,168,160,0,0,2,42
emp-178,160.5,144,16,0,1,70
emp-178,80,80,0,0,1,84
emp-179,198,40,16,0,2,7
emp-179,188.5,166,0,0,1,35
emp-179,169,151,16,0,1,63
emp-179,97.5,88.5,8,0,1,77
emp-180,202,91.5,16,0,2,7
emp-180,167,155.5,8,0,1,28
emp-180,164,118.5,16,0,1,56
emp-180,78,40,0,0,1,0
emp-182,134,10,0,0,1,0
emp-182,169,161,0,0,2,14
emp-182,180,120,40,0,1,42
emp-182,80,80,0,0,2,49
emp-183,200,0,24,0,0,0
emp-183,160,0,8,0,0,0
emp-183,160,104,32,104,1,14
emp-183,80,80,0,80,1,28
emp-184,218,107,0,0,1,14
emp-184,210,209,0,0,1,42
emp-184,189.5,186,0,0,1,70
emp-184,92,52,40,0,1,77
emp-185,142,0,24,0,0,0
emp-185,135,0,24,0,0,0
emp-185,64,0,8,0,0,0
emp-186,40,0,16,0,0,0
emp-186,50,46,0,46,1,7
emp-187,96,0,15,0,0,0
emp-187,80,0,8,0,0,0
emp-6,149,130,0,79,5,56
emp-6,166,28,16,28,3,21
emp-6,203,72,80,72,4,56
emp-6,196,152,8,152,3,98
emp-6,160,80,0,80,4,126
emp-6,184,53,0,45,6,140
emp-6,160,12,80,0,2,28
emp-6,170,96,8,96,2,56
emp-6,196,26,48,26,2,91
emp-6,106,65,16,40,4,343
emp-6,128,34,56,34,2,140
emp-6,114,76,8,28,3,182
emp-6,160,120,0,40,3,210
emp-6,184,0,40,0,0,0
emp-6,120,0,48,0,0,0
emp-6,160,0,8,0,0,0
emp-6,160,0,0,0,0,0
emp-6,200,0,0,0,0,0
emp-6,160,0,48,0,0,0
emp-6,104,0,0,0,0,0
emp-10,186,186,0,186,1,77
emp-10,189,169,16,169,2,98
emp-10,213,93,80,93,1,21
emp-10,167,35,8,35,1,147
emp-10,176,102,0,102,1,14
emp-10,234,80,120,80,1,28
emp-10,160,26,80,26,2,0
emp-10,181,123,0,0,1,14
emp-10,241,233,8,0,1,49
emp-10,179,147,16,0,1,77
emp-10,80,80,0,0,1,91
emp-24,201,113,0,113,1,21
emp-24,191,101,24,101,2,49
emp-24,221,107,64,107,3,77
emp-24,195,133,8,133,4,168
emp-24,146,100,0,100,4,196
emp-24,240,137,40,137,5,203
emp-24,255,172,0,172,5,140
emp-24,230,156,8,156,4,161
emp-24,220,176,8,176,3,196
emp-24,158,110,16,110,2,224
emp-24,185,84,40,84,2,252
emp-24,189,147,8,147,2,287
emp-24,151,114,0,114,2,315
emp-24,180,103,38,90,4,343
emp-24,168,78,40,66,3,105
emp-24,167,79,32,68,3,140
emp-24,174,120,0,119,4,168
emp-24,200,102,40,102,3,175
emp-24,117,70,16,70,2,161
emp-24,130,40,16,40,1,196
emp-24,104,32,16,32,1,224
emp-24,76,0,16,0,1,231
emp-29,181,171,0,171,1,77
emp-29,185,153,16,153,2,98
emp-29,222,72,112,72,1,14
emp-29,203,171,8,171,1,63
emp-29,177,101,0,18,2,70
emp-29,258,229,0,0,1,42
emp-29,193.5,177.5,0,0,1,70
emp-29,172,132,40,0,2,77
emp-29,200,120,40,0,1,49
emp-29,167,138,24,0,1,77
emp-29,200,192,8,0,1,112
emp-29,160,120,40,0,1,140
emp-29,120,48,32,0,1,154
emp-31,162,80,64,80,1,7
emp-31,176,147,16,147,1,35
emp-31,233,137,32,137,1,70
emp-31,168,145,8,145,2,84
emp-31,212.5,186,0,186,2,35
emp-31,193.5,171,0,171,4,63
emp-31,182.5,159,8,159,1,35
emp-31,142,24,8,24,1,42
emp-31,216,84,104,84,2,28
emp-31,182,145,24,145,2,35
emp-31,226,192,8,192,1,63
emp-31,80,6,8,6,1,70
emp-32,180,156,0,0,1,70
emp-32,174,149,16,0,2,77
emp-32,170,0,54,0,0,0
emp-32,110.5,0,8,0,0,0
emp-32,185.5,160,0,0,1,21
emp-32,226,210,0,0,1,56
emp-32,182,179,0,0,1,84
emp-32,160,116,35,0,2,91
emp-32,208,120,32,0,1,49
emp-32,164,112,24,0,1,77
emp-32,204,152,8,0,1,112
emp-32,172,125,8,0,1,140
emp-32,177.0000001192,136,8,0,1,168
emp-32,202,134,44,0,1,203
emp-32,184,112,40,0,1,224
emp-32,160,96,40,0,2,245
emp-32,163,136,0,0,1,42
emp-32,200,136,40,0,1,77
emp-32,160,136,0,0,1,105
emp-32,224,152,24,0,1,140
emp-32,160,136,0,0,1,168
emp-32,144,104,40,0,1,196
emp-32,48,40,0,0,1,210
emp-47,207,123,48,0,1,70
emp-47,235,165,16,0,1,105
emp-47,270,164,56,0,1,140
emp-47,229,181.5,0,0,1,168
emp-47,229,183,0,0,1,196
emp-47,310,209.5,16,0,1,231
emp-47,230,176,0,0,1,259
emp-47,195.5,84,75,0,2,266
emp-47,249.5,106,8,0,2,308
emp-47,235,151,16,0,1,77
emp-47,312.5,215,8,0,1,112
emp-47,227.5,160.5,8,0,1,140
emp-47,225,152,8,0,1,21
emp-47,235.2999999523,124,59,0,2,35
emp-47,204.5,115.5,54,0,1,35
emp-47,187,0,20,0,0,0
emp-47,40,0,0,0,0,0
emp-55,143,64,48,60,2,56
emp-55,215,191,24,191,2,28
emp-55,267,187,80,187,1,21
emp-55,195,171,8,171,1,63
emp-55,201,195,6,195,1,91
emp-55,241,166,35,166,1,119
emp-55,172,92,0,92,1,7
emp-55,189,173,8,173,1,35
emp-55,243,233,8,233,1,70
emp-55,186,178,8,178,1,98
emp-55,242,218,24,218,1,133
emp-55,208,200,8,200,1,161
emp-55,208,208,0,208,1,189
emp-55,232,213,19,213,1,224
emp-55,184,138,46,138,1,245
emp-55,181,165,16,165,1,280
emp-55,182,182,0,182,1,308
emp-55,246,246,0,246,1,343
emp-55,224,200,0,200,1,371
emp-55,200,184,16,184,2,385
emp-55,174,166,0,166,1,42
emp-55,80,56,24,56,1,56
emp-59,173,147.5,0,147.5,2,35
emp-59,234,186,32,186,2,56
emp-59,211,165,0,165,3,70
emp-59,162,55,8,55,3,21
emp-59,189,189,0,189,1,35
emp-59,212,204,0,204,1,70
emp-59,160,0,80,0,0,0
emp-59,161,73,48,73,1,7
emp-59,202,194,8,194,1,42
emp-59,162,130,16,130,1,70
emp-59,218,205,0,205,1,105
emp-59,161,160,0,160,1,133
emp-59,160,152,0,152,1,161
emp-59,188.5,119,24,119,2,182
emp-59,165.5,120,16,120,1,49
emp-59,193.5,58,0,58,2,7
emp-59,257.5,165,8,165,3,35
emp-59,247.5,159,0,159,2,49
emp-81,160,160,0,160,1,77
emp-81,204.5,162,16,147,2,105
emp-81,206.5,152,32,152,1,140
emp-81,185,106,8,106,1,161
emp-81,188,170.5,0,0,1,21
emp-81,262,218.5,0,0,1,56
emp-81,184.5,165.5,0,0,1,84
emp-81,174,73,44,0,2,105
emp-81,217,129,80,129,1,14
emp-81,192,176,16,176,1,42
emp-81,212,198.5,8,198.5,1,77
emp-81,180,170,8,170,1,105
emp-81,208.5,186.5,0,186.5,1,133
emp-81,243,191,22,191,1,168
emp-81,160,0,48,0,0,0
emp-81,167,104,0,0,2,14
emp-81,174,166,0,0,1,42
emp-81,203,40,8,0,1,56
emp-81,40,0,0,0,0,0
emp-81,78,0,0,0,0,0
emp-97,160,120,8,0,1,42
emp-97,152,52,0,32,2,49
emp-97,200,176,0,176,1,35
emp-97,162,24,0,24,1,42
emp-97,160,0,0,0,0,0
emp-97,194,42,0,42,1,7
emp-97,153,89,0,89,1,28
emp-97,200,96,0,0,1,14
emp-97,160,136,24,0,1,42
emp-97,160,160,0,0,1,70
emp-97,200,104,56,0,1,105
emp-97,152,0,96,0,1,126
emp-97,152,0,8,0,0,0
emp-97,160,0,0,0,0,0
emp-108,167.7999992371,103.7999992371,40,0,1,49
emp-108,171.2999992371,166.7999992371,0,0,1,77
emp-108,209,196,8,0,1,112
emp-108,163,115,44,0,2,140
emp-108,215.5,175.5,8,0,2,175
emp-108,168,131,16,0,1,77
emp-108,170,151,0,0,1,105
emp-108,206,20,16,0,1,0
emp-108,161,0,40,0,0,0
emp-108,172.5,0,16,0,0,0
emp-108,163,0,8,0,0,0
emp-108,199,0,16,0,0,0
emp-108,160,0,40,0,0,0
emp-108,194,0,32,0,0,0
emp-108,115.5,0,16,0,0,0
emp-108,80,0,16,0,0,0
emp-115,185,126,16,126,1,35
emp-115,213.2999992371,187.2999992371,8,187.2999992371,1,70
emp-115,171,101,44,101,1,98
emp-115,175.5,30,8,30,1,105
emp-115,181.5,110,0,0,1,14
emp-115,160,0,16,0,0,0
emp-115,181,8,41,0,2,0
emp-115,166.5,75.5,41,0,1,7
emp-115,183,158,16,0,1,42
emp-115,175.5,143.5,16,0,1,70
emp-115,194,152,6,0,1,98
emp-148,195,183,0,183,1,42
emp-148,244,172,16,172,1,77
emp-148,190,171,16,171,1,21
emp-148,180,172,8,172,1,49
emp-148,196,173,0,173,1,77
emp-148,239,182,0,4,2,84
emp-148,220,178,0,0,1,49
emp-148,232,137,64,0,1,77
emp-148,170,129,40,0,1,112
emp-148,160,144,16,0,1,140
emp-148,80,64,16,0,1,154
emp-150,218.5,158.5,40,158.5,1,70
emp-150,215.2000007629,151.2000007629,32,151.2000007629,1,105
emp-150,220.5999984741,193.5999984741,0,193.5999984741,1,133
emp-150,228,133,0,133,1,154
emp-150,160,18,0,0,1,0
emp-150,200,161,16,160,2,28
emp-150,160,128,0,40,2,35
emp-150,80,40,24,0,1,7
emp-188,171,125,8,0,4,77
emp-188,162,112,24,0,4,104
emp-188,201,138,48,0,4,110
emp-188,153,115,24,0,2,91
emp-188,120,108,0,0,2,98
emp-188,138,93,40,0,1,117
emp-188,143.5,121.5,0,0,2,19
emp-188,173,122,0,0,2,50
emp-188,273,141,32,0,2,85
emp-188,202,124,24,0,2,110
emp-188,227,146,8,0,4,148
emp-188,150,80,40,10.5,5,167
emp-188,172,101,8,3.5,3,42
emp-188,177,61,52,4.5,3,75
emp-188,131,23,52,0,1,98
emp-188,163,46,16,14.5,3,121
emp-188,175,41,0,0,2,314
emp-188,242.5,188,0,0,1,33
emp-188,249,202,0,0,2,63
emp-188,274,165,56,0,3,57
emp-188,226,166,0,0,3,84
emp-188,246,165,16,0,4,110
emp-188,59,49,0,0,3,118
emp-189,159,-1,88,0,0,0
emp-189,171.5,131.5,32,130,2,14
emp-189,241.5,118.5,80,120,1,19
emp-189,234.5,178.5,8,181,1,63
emp-189,228.5,177.5,8,179,1,91
emp-189,220,139,64,139.5,1,120
emp-189,103,0,8,0,0,0
emp-189,210,180.5,8,0,1,19
emp-189,245.5,230.5,16,0,1,57
emp-189,184.5,130.5,48,0,2,83
emp-189,235,217,8,0,2,119
emp-189,216.5,182.5,16,12.5,3,145
emp-189,218.5,200.5,0,32,2,111
emp-189,245.5,180,63.5,0,1,148
emp-189,189.5,164.5,16,0,1,174
emp-189,216,192,8,0,2,190
emp-189,170,166,0,0,1,49
emp-189,233,211,9,0,3,76
emp-189,182,143,0,0,1,51
emp-189,244,118,48,0,1,77
emp-189,165,95,8,0,2,113
emp-189,159,50,80,0,1,141
emp-189,76,49,0,0,1,152
emp-190,162,-2,0,0,0,0
emp-190,174,10,40,12.5,1,14
emp-190,194,55,56,0,3,6
emp-190,159,23,0,0,2,16
emp-190,159,6,0,0,2,55
emp-190,206,62,0,60.5,1,231
emp-190,176,68,8,68.5,1,259
emp-190,182,78,8,40.5,2,275
emp-190,209,98,0,0,1,42
emp-190,159,-1,72,0,0,0
emp-190,208,1,8,0,0,0
emp-190,158,8,8,0,1,9
emp-190,162,23,0,0,2,34
emp-190,200,37,40,0,2,70
emp-190,159,16,40,0,2,92
emp-190,160,34,8,0,5,124
emp-190,169,31,0,0,6,139
emp-190,219,37,0,0,5,168
emp-190,174,13,0,0,2,97
emp-190,176,17,16,0,5,135
emp-190,166,9,0,4.5,2,152
emp-190,92,3,16,4.5,1,28
emp-191,174,127,40,0,1,77
emp-191,169,101,60,15.5,2,97
emp-191,208,121,88,120.5,1,27
emp-191,165,134,24,132.5,1,62
emp-191,161,164,0,162.5,1,89
emp-191,251,226,0,228.5,1,125
emp-191,197,171,0,0,1,22
emp-191,159,138,16,0,1,48
emp-191,198,185,16,0,2,55
emp-191,170,100,64,22.5,2,48
emp-191,232,186,8,0,1,82
emp-191,219,106,8,0,1,113
emp-191,223,141,0,0,2,139
emp-191,295,130,37,0,2,168
emp-191,196,83,56,0,2,189
emp-191,184,96,16,0,1,93
emp-191,224,92,0,0,4,314
emp-191,253,35,8,32.5,2,30
emp-191,200,87,40,88.5,1,28
emp-191,263,162,8,0,1,27
emp-191,197,66,8,0,1,43
emp-191,81,-1,72,0,0,0
emp-191,80,2,32,0,0,0
emp-192,192.5,133,40,135.5,1,77
emp-192,230.5,167,11,167.5,2,98
emp-192,244,80,104,78.5,1,20
emp-192,213.5,172.5,8,173,1,65
emp-192,206,160.5,0,162,1,89
emp-192,289.5,232,8,234.5,1,125
emp-192,258.5,182.5,0,183,1,153
emp-192,226.5,159,16,158.5,2,182
emp-192,251,213,8,214.5,2,217
emp-192,191,187,0,187.5,2,244
emp-192,227.5,178.5,48,180,2,280
emp-192,229,175,16,174.5,1,148
emp-192,244,144,0,144.5,1,176
emp-192,209.5,138,56,0,2,20
emp-192,163,82,80,0,1,42
emp-192,177,143,16,0,1,79
emp-192,194,174,0,0,1,103
emp-192,237.5,216,8,0,1,141
emp-192,200.5,159,8,0,1,21
emp-192,267.5,195,16,0,1,56
emp-192,181,174,0,0,1,84
emp-192,190,91,80,0,1,113
emp-192,108,88,0,0,1,127
emp-193,121,53,0,52.5,1,13
emp-193,186,148,16,51.5,2,28
emp-193,239,59,104,0,1,33
emp-193,170,46,48,0,1,77
emp-193,193,148,0,0,1,107
emp-193,218.5,170,0,0,2,120
emp-193,202,146,24,0,2,48
emp-193,246,216,8,0,2,77
emp-193,294,275,8,0,2,110
emp-193,207,179,16,0,2,142
emp-193,264.5,215,16,0,2,175
emp-193,193.5,168,12,0,2,202
emp-193,206,188,0,0,2,229
emp-193,259,216,41,0,2,267
emp-193,171,37,108,0,2,293
emp-193,127,52,8,0,1,316
emp-193,175,89,8,0,2,13
emp-193,243,227,0,0,2,50
emp-193,187.5,178,0,0,1,76
emp-193,232,172,16,0,1,111
emp-193,198,180,0,0,1,141
emp-193,182,141,32,0,2,477
emp-193,90,48,40,0,2,484
emp-194,167,-2,0,0,0,0
emp-194,159,62,36,7.5,3,84
emp-194,305,242,48,0,2,22
emp-194,161,19,8,0,1,27
emp-194,129,80,0,80.5,2,187
emp-194,217,163,0,15.5,2,43
emp-194,117,100,0,5.5,4,128
emp-194,193,145,8,16.5,2,93
emp-194,209,178,8,14.5,4,232
emp-194,218,167,16,0,3,55
emp-194,254,177,8,0,2,68
emp-194,181,55,48,0,1,79
emp-194,191,30,7,0,2,91
emp-194,238,100,48,0,1,27
emp-194,199,86,44,0,1,48
emp-194,171,30,64,0,1,8
emp-194,162,59,56,0,1,36
emp-194,249,82,0,0,1,71
emp-194,200,70,0,0,2,93
emp-194,204,69,24,0,1,33
emp-194,102,4,0,0,1,43
emp-194,139,41,16,41.5,1,0
emp-194,65,53,0,53.5,2,12
